"gender","age","income","goal","career","dec","attr","sinc","intel","fun","amb","shar","like","prob","met"
1,26,56096,4,"college art teacher",0,8,8,8,7,6,5,7,4,0
1,26,56096,4,"college art teacher",1,8,8,8,7,7,6,8,3,0
1,26,56096,4,"college art teacher",1,9,9,9,8,8,5,8,5,0
1,26,56096,4,"college art teacher",1,8,9,8,7,6,5,8,3,0
1,26,56096,4,"college art teacher",0,6,8,8,6,7,5,5,3,0
1,26,56096,4,"college art teacher",1,8,10,8,8,8,6,8,5,0
1,26,56096,4,"college art teacher",1,8,10,8,8,7,5,7,5,0
1,26,56096,4,"college art teacher",0,8,6,6,6,6,7,7,4,0
1,26,56096,4,"college art teacher",1,8,9,9,8,8,8,8,6,0
1,26,56096,4,"college art teacher",0,7,6,6,6,7,4,5,3,0
1,27,31560,1,"academic",0,8,7,9,7,NA,NA,6,3,0
1,27,31560,1,"academic",0,4,9,9,5,NA,NA,6,2,0
1,27,31560,1,"academic",0,7,7,9,7,6,5,7,4,0
1,27,31560,1,"academic",0,4,8,9,8,NA,7,7,5,0
1,27,31560,1,"academic",1,9,10,10,8,8,8,10,10,1
1,27,31560,1,"academic",0,9,6,6,8,6,5,6,3,0
1,27,31560,1,"academic",0,7,7,7,NA,NA,NA,6,3,0
1,27,31560,1,"academic",0,6,6,6,6,NA,NA,5,1,0
1,27,31560,1,"academic",1,9,10,9,9,NA,9,9,7,0
1,27,31560,1,"academic",1,9,9,7,9,NA,NA,7,5,0
1,27,31560,1,"academic",1,8,9,9,NA,NA,NA,7,5,0
1,27,31560,1,"academic",0,7,8,8,6,NA,6,7,4,0
1,27,31560,1,"academic",0,8,7,7,NA,NA,NA,6,2,0
1,27,31560,1,"academic",0,5,10,8,NA,7,5,7,5,0
1,27,31560,1,"academic",0,8,8,10,7,9,5,7,5,0
1,27,31560,1,"academic",1,8,7,8,9,NA,NA,8,5,0
1,30,52467,3,"Writer",0,8,8,9,7,8,6,6,3,0
1,30,52467,3,"Writer",0,6,9,9,6,8,4,6,5,0
1,30,52467,3,"Writer",0,7,8,10,8,7,6,7,5,0
1,30,52467,3,"Writer",0,6,8,9,6,8,5,6,4,0
1,30,52467,3,"Writer",1,8,7,9,7,7,7,7,5,0
1,30,52467,3,"Writer",1,7,8,8,10,8,5,8,4,0
1,30,52467,3,"Writer",1,8,8,9,6,9,5,8,4,0
1,30,52467,3,"Writer",1,9,7,9,7,6,5,7,5,0
1,30,52467,3,"Writer",1,8,10,9,8,8,7,8,7,0
1,30,52467,3,"Writer",0,10,9,8,10,7,3,6,3,0
1,30,52467,3,"Writer",1,8,9,10,5,9,5,7,4,0
1,30,52467,3,"Writer",0,7,8,8,6,7,5,5,5,0
1,30,52467,3,"Writer",0,10,8,8,8,10,3,5,2,0
1,30,52467,3,"Writer",0,9,9,8,6,5,5,6,5,0
1,30,52467,3,"Writer",0,7,8,7,7,8,6,6,6,0
1,30,52467,3,"Writer",1,9,7,8,6,8,5,7,4,0
1,26,80006,5,"Finance",0,4,4,8,4,NA,NA,5,2,0
1,26,80006,5,"Finance",0,3,7,7,5,NA,NA,5,2,0
1,26,80006,5,"Finance",1,7,7,9,9,NA,NA,8,4,0
1,26,80006,5,"Finance",0,5,7,7,6,NA,NA,5,4,0
1,26,80006,5,"Finance",0,7,7,7,7,NA,NA,7,2,0
1,26,80006,5,"Finance",1,8,8,8,9,NA,NA,8,2,1
1,26,80006,5,"Finance",1,8,8,8,8,8,NA,8,2,1
1,26,80006,5,"Finance",1,7,7,7,7,NA,NA,7,4,0
1,26,80006,5,"Finance",0,5,7,9,8,9,NA,7,7,0
1,26,80006,5,"Finance",0,8,8,8,8,NA,NA,NA,NA,0
1,26,80006,5,"Finance",0,8,8,NA,5,NA,NA,7,4,0
1,26,80006,5,"Finance",0,6,7,7,4,NA,NA,5,2,0
1,26,80006,5,"Finance",1,7,7,7,7,NA,NA,7,5,1
1,26,80006,5,"Finance",1,7,7,7,7,NA,NA,7,2,1
1,26,80006,5,"Finance",1,7,7,7,7,NA,NA,7,2,1
1,26,80006,5,"Finance",1,8,8,8,8,NA,NA,8,3,0
1,23,47572,2,"professor",1,7,6,7,6,4,4,6,4,0
1,23,47572,2,"professor",0,3,7,6,4,5,2,3,4,0
1,23,47572,2,"professor",0,4,6,5,4,5,6,3,3,0
1,23,47572,2,"professor",0,2,6,6,4,5,5,3,5,0
1,23,47572,2,"professor",0,3,6,8,2,5,3,3,1,0
1,23,47572,2,"professor",0,3,6,5,8,2,4,5,5,0
1,23,47572,2,"professor",1,6,5,6,5,4,3,5,4,0
1,23,47572,2,"professor",1,6,6,6,5,4,4,7,5,0
1,23,47572,2,"professor",1,7,5,6,7,5,4,6,5,0
1,23,47572,2,"professor",1,8,8,5,4,3,4,7,4,0
1,23,47572,2,"professor",1,7,8,8,6,5,3,7,5,0
1,23,47572,2,"professor",0,4,8,6,5,6,4,4,2,0
1,23,47572,2,"professor",1,5,7,7,6,6,6,6,5,0
1,23,47572,2,"professor",1,6,6,5,4,4,3,6,4,0
1,23,47572,2,"professor",1,7,6,6,5,6,4,6,4,0
1,23,47572,2,"professor",1,6,7,6,6,5,4,6,4,0
1,23,22439,1,"TBA",1,8,8,7,7,7,8,8,9,0
1,23,22439,1,"TBA",0,5,5,5,6,6,6,6,6,0
1,23,22439,1,"TBA",1,8,8,8,8,8,8,7,7,1
1,23,22439,1,"TBA",1,7,7,7,7,7,7,7,7,0
1,23,22439,1,"TBA",0,4,6,7,6,6,3,4,2,0
1,23,22439,1,"TBA",0,4,7,8,7,5,7,5,6,0
1,23,22439,1,"TBA",1,7,8,8,6,6,5,7,6,0
1,23,22439,1,"TBA",0,5,6,6,6,6,6,6,5,0
1,23,22439,1,"TBA",1,8,7,7,7,7,7,7,7,0
1,23,22439,1,"TBA",1,9,8,7,7,8,7,8,8,0
1,23,22439,1,"TBA",1,7,7,7,7,7,6,7,7,0
1,23,22439,1,"TBA",0,7,7,7,6,6,5,6,7,0
1,23,22439,1,"TBA",1,8,8,8,8,8,8,9,9,0
1,23,22439,1,"TBA",1,7,7,7,7,7,7,7,7,0
1,23,22439,1,"TBA",0,7,8,8,7,7,6,6,8,0
1,23,22439,1,"TBA",1,6,8,8,8,8,8,9,9,0
1,28,31383,2,"Research scientist, professor",1,8,8,9,8,7,8,8,7,0
1,28,31383,2,"Research scientist, professor",0,7,9,9,8,8,8,7,7,0
1,28,31383,2,"Research scientist, professor",0,8,7,8,9,7,9,8,7,1
1,28,31383,2,"Research scientist, professor",0,7,9,9,8,9,8,8,8,1
1,28,31383,2,"Research scientist, professor",0,7,8,9,7,8,7,7,7,0
1,28,31383,2,"Research scientist, professor",1,10,8,8,9,8,NA,9,9,0
1,28,31383,2,"Research scientist, professor",1,9,9,9,NA,9,NA,9,8,0
1,28,31383,2,"Research scientist, professor",0,9,8,9,8,8,8,9,8,0
1,28,31383,2,"Research scientist, professor",0,7,8,9,7,9,8,8,7,0
1,28,31383,2,"Research scientist, professor",1,9,9,9,9,8,7,9,8,0
1,28,31383,2,"Research scientist, professor",0,10,9,8,7,8,6,8,8,0
1,28,31383,2,"Research scientist, professor",0,9,10,8,7,8,6,8,8,0
1,28,31383,2,"Research scientist, professor",1,10,9,9,9,9,10,10,9,0
1,28,31383,2,"Research scientist, professor",0,9,8,8,8,8,8,8,9,0
1,28,31383,2,"Research scientist, professor",0,8,8,10,8,10,8,8,8,0
1,28,31383,2,"Research scientist, professor",1,10,8,8,9,9,8,9,8,0
1,28,NA,1,"Physician Scientist",1,7,7,7,7,5,7,7,6,0
1,28,NA,1,"Physician Scientist",0,5,7,7,5,7,3,4,4,0
1,28,NA,1,"Physician Scientist",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,NA,1,"Physician Scientist",1,6,7,6,6,6,8,6,5,0
1,28,NA,1,"Physician Scientist",1,5,7,7,6,6,5,5,5,0
1,28,NA,1,"Physician Scientist",1,7,7,7,6,6,7,6,6,0
1,28,NA,1,"Physician Scientist",1,6,6,7,5,8,5,6,5,0
1,28,NA,1,"Physician Scientist",1,7,7,7,6,6,6,6,5,0
1,28,NA,1,"Physician Scientist",1,6,7,7,7,6,7,6,5,0
1,28,NA,1,"Physician Scientist",1,8,7,7,8,7,5,7,6,0
1,28,NA,1,"Physician Scientist",0,5,7,6,5,6,5,4,3,0
1,28,NA,1,"Physician Scientist",1,5,7,7,6,5,7,6,5,0
1,28,NA,1,"Physician Scientist",1,6,6,7,5,7,7,6,5,0
1,28,NA,1,"Physician Scientist",1,6,7,7,6,6,6,6,6,0
1,28,NA,1,"Physician Scientist",1,6,8,8,7,8,8,6,5,0
1,28,NA,1,"Physician Scientist",1,6,6,6,5,7,6,5,6,0
1,29,NA,1,"Finance",1,7,8,9,9,8,7,7,7,0
1,29,NA,1,"Finance",0,5,8,9,6,7,9,6,7,0
1,29,NA,1,"Finance",1,8,9,9,9,8,10,8,9,0
1,29,NA,1,"Finance",1,6,8,9,5,8,3,6,6,0
1,29,NA,1,"Finance",1,6,8,9,6,7,7,8,7,0
1,29,NA,1,"Finance",0,5,6,7,9,7,4,9,8,0
1,29,NA,1,"Finance",1,7,7,7,6,8,6,8,6,0
1,29,NA,1,"Finance",1,8,7,8,6,9,10,9,8,0
1,29,NA,1,"Finance",1,7,9,9,7,8,5,7,5,0
1,29,NA,1,"Finance",1,9,9,8,8,7,6,8,7,0
1,29,NA,1,"Finance",1,7,7,8,5,7,4,7,6,0
1,29,NA,1,"Finance",1,6,8,8,6,7,4,6,7,0
1,29,NA,1,"Finance",1,9,7,8,8,10,5,8,9,0
1,29,NA,1,"Finance",1,10,8,8,8,9,6,8,4,0
1,29,NA,1,"Finance",1,6,8,9,9,10,4,6,5,0
1,29,NA,1,"Finance",1,9,8,9,9,10,5,9,6,0
1,27,NA,1,"Management Consulting",1,8,7,6,7,7,6,6,6,0
1,27,NA,1,"Management Consulting",0,NA,8,9,2,8,1,1,5,0
1,27,NA,1,"Management Consulting",0,4,7,8,5,6,4,4,5,0
1,27,NA,1,"Management Consulting",0,2,7,9,2,4,2,3,7,0
1,27,NA,1,"Management Consulting",0,1,4,5,1,3,1,1,NA,0
1,27,NA,1,"Management Consulting",1,8,4,NA,7,8,6,8,5,1
1,27,NA,1,"Management Consulting",1,7,4,6,9,8,4,6,3,1
1,27,NA,1,"Management Consulting",1,6,4,7,5,6,7,6,6,0
1,27,NA,1,"Management Consulting",0,4,6,8,4,6,3,3,9,0
1,27,NA,1,"Management Consulting",1,8,7,8,6,8,6,6,4,0
1,27,NA,1,"Management Consulting",1,7,8,8,4,6,3,6,7,0
1,27,NA,1,"Management Consulting",0,4,6,8,2,NA,1,4,5,0
1,27,NA,1,"Management Consulting",1,7,8,8,5,6,6,6,5,1
1,27,NA,1,"Management Consulting",0,5,6,6,4,5,5,5,5,0
1,27,NA,1,"Management Consulting",1,6,8,7,7,8,7,7,6,0
1,27,NA,1,"Management Consulting",1,8,5,7,8,9,6,8,4,1
1,22,NA,1,"professor",1,8,7,7,7,5,5,7,5,0
1,22,NA,1,"professor",0,4,6,5,4,5,5,3,3,0
1,22,NA,1,"professor",0,5,7,6,6,6,5,4,4,0
1,22,NA,1,"professor",0,4,6,6,5,5,5,4,4,0
1,22,NA,1,"professor",0,5,6,5,5,5,4,4,3,0
1,22,NA,1,"professor",0,5,7,5,6,6,4,4,4,0
1,22,NA,1,"professor",0,5,8,5,7,6,5,5,4,0
1,22,NA,1,"professor",1,8,8,8,8,7,8,8,6,0
1,22,NA,1,"professor",1,7,7,7,7,7,5,6,4,0
1,22,NA,1,"professor",1,9,8,7,8,7,7,8,6,0
1,22,NA,1,"professor",0,5,5,5,5,5,5,5,3,0
1,22,NA,1,"professor",0,5,5,5,5,5,5,5,3,0
1,22,NA,1,"professor",1,6,7,6,7,6,6,7,4,0
1,22,NA,1,"professor",1,6,7,7,8,7,5,6,5,0
1,22,NA,1,"professor",1,7,7,7,7,7,6,6,5,0
1,22,NA,1,"professor",1,7,8,8,8,8,7,7,6,0
0,29,58802,4,"Finance",1,5,6,6,6,6,6,6,6,2
0,29,58802,4,"Finance",0,5,5,5,5,5,NA,5,5,2
0,29,58802,4,"Finance",1,5,5,6,6,6,6,6,6,2
0,29,58802,4,"Finance",1,5,5,5,5,5,7,7,8,2
0,29,58802,4,"Finance",1,5,5,5,5,5,5,7,7,2
0,29,58802,4,"Finance",1,5,5,5,5,5,5,7,7,2
0,29,58802,4,"Finance",1,5,5,6,6,6,6,6,8,2
0,29,58802,4,"Finance",1,5,6,5,7,7,6,6,8,2
0,29,58802,4,"Finance",1,6,5,6,7,7,7,7,8,2
0,29,58802,4,"Finance",1,6,5,6,7,7,7,7,8,2
0,23,40749,2,"Business",1,7,7,7,7,7,7,6,6,1
0,23,40749,2,"Business",0,2,7,7,5,7,2,2,7,2
0,23,40749,2,"Business",0,2,8,8,7,8,6,4,7,2
0,23,40749,2,"Business",0,4,6,7,7,6,7,4,5,2
0,23,40749,2,"Business",1,4,7,7,7,7,7,5,6,2
0,23,40749,2,"Business",1,4,7,7,6,6,7,7,7,2
0,23,40749,2,"Business",1,7,8,7,7,5,7,7,7,7
0,23,40749,2,"Business",1,1,7,8,8,8,8,8,8,8
0,23,40749,2,"Business",0,1,5,7,8,7,8,7,5,2
0,23,40749,2,"Business",1,4,6,7,6,7,7,4,7,1
0,28,NA,2,"Finance",1,7,7,8,6,7,5,6,3,2
0,28,NA,2,"Finance",0,6,5,6,6,7,4,6,2,2
0,28,NA,2,"Finance",1,7,8,7,6,5,6,7,5,2
0,28,NA,2,"Finance",0,5,5,5,5,5,5,2,1,2
0,28,NA,2,"Finance",0,7,5,6,8,6,4,4,2,2
0,28,NA,2,"Finance",0,6,7,7,5,5,3,5,1,2
0,28,NA,2,"Finance",0,8,7,6,8,6,2,7,2,2
0,28,NA,2,"Finance",1,8,6,7,8,7,6,5,5,2
0,28,NA,2,"Finance",1,8,7,9,6,7,7,7,4,2
0,28,NA,2,"Finance",1,7,8,8,6,7,6,7,5,2
0,22,47997,2,"management consulting",1,5,7,7,5,6,5,6,5,2
0,22,47997,2,"management consulting",0,2,3,3,3,5,2,2,2,2
0,22,47997,2,"management consulting",0,2,6,7,2,4,2,3,5,2
0,22,47997,2,"management consulting",0,4,6,7,5,NA,4,4,5,1
0,22,47997,2,"management consulting",0,1,6,6,3,4,2,3,5,2
0,22,47997,2,"management consulting",0,4,6,6,3,5,4,5,4,2
0,22,47997,2,"management consulting",1,6,7,7,8,8,3,7,5,1
0,22,47997,2,"management consulting",1,7,7,7,6,8,7,7,6,2
0,22,47997,2,"management consulting",1,7,7,8,8,8,7,7,6,2
0,22,47997,2,"management consulting",0,5,7,7,6,7,5,6,5,2
0,35,NA,2,"health policy",0,5,7,7,5,NA,4,7,2,1
0,35,NA,2,"health policy",1,7,7,7,6,NA,NA,5,6,2
0,35,NA,2,"health policy",1,5,7,7,5,NA,NA,6,7,2
0,35,NA,2,"health policy",0,4,7,7,5,NA,NA,4,5,2
0,35,NA,2,"health policy",0,5,6,7,5,NA,NA,5,6,2
0,35,NA,2,"health policy",1,7,7,7,5,NA,NA,6,6,2
0,35,NA,2,"health policy",1,7,5,7,7,5,NA,6,5,2
0,35,NA,2,"health policy",1,8,7,7,7,7,NA,7,7,2
0,35,NA,2,"health policy",0,6,6,7,5,NA,NA,5,4,2
0,35,NA,2,"health policy",1,7,8,8,NA,NA,NA,8,8,2
0,30,78704,1,"academics",0,3,7,6,4,6,7,2,5,2
0,30,78704,1,"academics",0,4,6,6,5,6,6,2,5,2
0,30,78704,1,"academics",0,4,8,7,6,6,7,3,5,2
0,30,78704,1,"academics",0,4,8,7,6,6,7,3,5,2
0,30,78704,1,"academics",0,4,8,7,6,7,6,3,5,2
0,30,78704,1,"academics",0,4,8,7,5,7,7,5,5,2
0,30,78704,1,"academics",1,7,6,7,7,7,7,7,7,2
0,30,78704,1,"academics",0,4,7,6,4,6,5,4,5,2
0,30,78704,1,"academics",0,6,6,6,6,5,4,4,5,2
0,30,78704,1,"academics",0,5,7,7,8,8,7,5,5,2
0,24,NA,6,"financial service or fashion",1,7,8,7,8,7,6,8,8,2
0,24,NA,6,"financial service or fashion",0,4,4,4,3,3,3,3,3,2
0,24,NA,6,"financial service or fashion",0,6,7,7,5,5,6,7,7,2
0,24,NA,6,"financial service or fashion",0,5,5,5,5,5,4,5,5,2
0,24,NA,6,"financial service or fashion",0,7,8,8,7,8,5,7,7,2
0,24,NA,6,"financial service or fashion",0,7,6,7,6,6,5,6,6,2
0,24,NA,6,"financial service or fashion",0,8,7,7,8,7,6,7,7,2
0,24,NA,6,"financial service or fashion",0,8,7,8,8,8,7,7,7,2
0,24,NA,6,"financial service or fashion",1,9,8,8,9,8,9,8,7,2
0,24,NA,6,"financial service or fashion",0,7,7,7,8,6,5,6,6,2
0,22,31143,1,"academic research",1,8,9,8,9,10,7,7,7,2
0,22,31143,1,"academic research",1,6,8,9,6,10,6,6,6,2
0,22,31143,1,"academic research",1,8,8,9,7,9,7,7,7,2
0,22,31143,1,"academic research",0,4,4,4,4,4,4,4,3,2
0,22,31143,1,"academic research",0,4,4,4,4,4,4,4,4,2
0,22,31143,1,"academic research",1,5,10,8,8,9,4,4,4,2
0,22,31143,1,"academic research",1,5,5,6,10,5,4,4,4,2
0,22,31143,1,"academic research",1,8,9,8,8,8,4,6,5,2
0,22,31143,1,"academic research",0,6,4,4,9,5,9,6,5,2
0,22,31143,1,"academic research",1,8,8,9,8,9,9,8,7,2
0,22,NA,1,"Epidemiologist",1,7,8,8,8,9,8,8,6,2
0,22,NA,1,"Epidemiologist",0,7,7,8,9,8,8,6,6,2
0,22,NA,1,"Epidemiologist",0,6,8,10,9,10,8,8,6,2
0,22,NA,1,"Epidemiologist",0,6,8,9,8,9,9,9,8,6
0,22,NA,1,"Epidemiologist",0,1,7,8,9,10,9,10,6,2
0,22,NA,1,"Epidemiologist",0,6,8,8,8,9,8,6,6,2
0,22,NA,1,"Epidemiologist",0,7,8,9,9,9,8,8,6,2
0,22,NA,1,"Epidemiologist",1,9,9,9,9,9,8,9,6,NA
0,22,NA,1,"Epidemiologist",1,8,9,9,9,9,8,9,6,2
0,22,NA,1,"Epidemiologist",0,5,8,9,9,9,6,8,6,2
0,24,NA,1,"boxing champ",1,8,9,9,7,6,9,7,9,2
0,24,NA,1,"boxing champ",0,7,6,7,6,6,7,7,5,2
0,24,NA,1,"boxing champ",0,8,8,8,7,6,5,8,5,2
0,24,NA,1,"boxing champ",0,6,6,6,6,6,6,6,5,2
0,24,NA,1,"boxing champ",0,6,7,7,7,7,6,5,5,2
0,24,NA,1,"boxing champ",0,6,8,8,7,6,9,5,6,2
0,24,NA,1,"boxing champ",0,7,7,7,9,9,9,9,5,1
0,24,NA,1,"boxing champ",1,7,7,7,7,7,7,7,6,2
0,24,NA,1,"boxing champ",1,8,8,8,8,8,8,8,6,2
0,24,NA,1,"boxing champ",0,7,8,7,6,6,6,8,5,2
1,34,32129,2,"International Business",1,8,10,10,8,6,7,7,7,2
1,34,32129,2,"International Business",0,7,10,10,7,10,8,5,9,1
1,34,32129,2,"International Business",1,10,10,10,7,10,6,9,7,2
1,34,32129,2,"International Business",0,8,10,10,10,10,10,9,8,2
1,34,32129,2,"International Business",1,8,10,10,8,9,7,8,6,2
1,34,32129,2,"International Business",1,10,10,10,10,10,5,8,5,2
1,34,32129,2,"International Business",1,10,9,8,8,9,9,6,6,2
1,34,32129,2,"International Business",0,10,10,10,8,10,9,9,6,2
1,34,32129,2,"International Business",0,8,10,10,8,9,6,7,5,2
1,34,32129,2,"International Business",1,10,10,10,10,10,10,10,7,2
1,25,NA,1,"Paper Back Writer",0,6,6,7,6,5,8,7,9,2
1,25,NA,1,"Paper Back Writer",0,3,8,8,4,7,6,2,6,1
1,25,NA,1,"Paper Back Writer",0,3,8,8,4,7,6,2,8,2
1,25,NA,1,"Paper Back Writer",0,2,9,9,8,9,5,6,10,2
1,25,NA,1,"Paper Back Writer",0,3,7,7,6,8,9,7,9,2
1,25,NA,1,"Paper Back Writer",1,8,8,9,9,9,10,10,10,2
1,25,NA,1,"Paper Back Writer",1,9,10,8,8,8,5,9,10,2
1,25,NA,1,"Paper Back Writer",1,9,10,8,8,8,5,9,10,2
1,25,NA,1,"Paper Back Writer",1,6,8,9,9,9,5,9,9,1
1,25,NA,1,"Paper Back Writer",0,6,6,6,7,6,10,6,10,2
1,24,44195,1,"Professor",0,4,6,6,NA,5,NA,5,3,2
1,24,44195,1,"Professor",1,7,6,6,6,5,7,6,5,2
1,24,44195,1,"Professor",1,8,7,7,6,7,8,7,6,2
1,24,44195,1,"Professor",0,5,5,7,8,5,2,4,2,2
1,24,44195,1,"Professor",1,5,6,6,2,NA,5,3,3,2
1,24,44195,1,"Professor",1,7,7,7,8,7,6,6,6,2
1,24,44195,1,"Professor",1,7,7,NA,NA,NA,NA,6,6,2
1,24,44195,1,"Professor",1,6,8,8,NA,8,NA,5,4,2
1,24,44195,1,"Professor",0,5,7,6,5,5,NA,4,3,2
1,24,44195,1,"Professor",0,7,7,6,6,5,3,4,3,2
1,26,NA,2,"finance",1,6,8,NA,NA,NA,10,5,9,2
1,26,NA,2,"finance",0,6,NA,10,5,NA,NA,3,2,2
1,26,NA,2,"finance",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,26,NA,2,"finance",0,4,NA,NA,NA,NA,NA,5,9,2
1,26,NA,2,"finance",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,26,NA,2,"finance",1,7,7,7,8,NA,NA,7,9,2
1,26,NA,2,"finance",1,NA,NA,7,7,NA,NA,7,9,2
1,26,NA,2,"finance",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,26,NA,2,"finance",0,NA,NA,NA,NA,NA,NA,5,6,2
1,26,NA,2,"finance",0,4,NA,NA,1,NA,1,1,2,2
1,21,46837,2,"academician",0,4,5,5,5,5,5,2,1,2
1,21,46837,2,"academician",1,6,5,6,5,5,5,4,2,2
1,21,46837,2,"academician",0,6,5,7,5,5,7,4,2,2
1,21,46837,2,"academician",0,3,4,5,5,5,5,2,1,2
1,21,46837,2,"academician",1,5,5,6,5,5,5,3,1,2
1,21,46837,2,"academician",0,7,6,6,6,5,6,3,1,2
1,21,46837,2,"academician",1,8,8,5,8,5,8,6,2,2
1,21,46837,2,"academician",1,6,7,5,6,2,5,3,2,2
1,21,46837,2,"academician",0,5,7,7,6,7,5,2,1,2
1,21,46837,2,"academician",0,4,5,5,5,5,5,3,1,2
1,27,NA,1,"Child Rights",0,5,8,7,5,5,4,5,7,2
1,27,NA,1,"Child Rights",0,6,6,5,5,4,5,6,2,2
1,27,NA,1,"Child Rights",0,8,8,5,6,4,5,7,2,2
1,27,NA,1,"Child Rights",0,5,6,6,5,9,5,5,7,2
1,27,NA,1,"Child Rights",0,5,8,8,5,5,6,6,5,2
1,27,NA,1,"Child Rights",0,7,8,8,8,8,7,8,7,2
1,27,NA,1,"Child Rights",0,6,8,8,6,6,5,6,7,2
1,27,NA,1,"Child Rights",0,6,7,7,6,7,6,6,7,2
1,27,NA,1,"Child Rights",0,5,7,6,6,7,5,6,7,2
1,27,NA,1,"Child Rights",0,6,8,7,7,7,6,7,7,2
1,25,NA,2,"Development work on field in the middle of nowhere",0,5,8,8,8,4,NA,4,6,2
1,25,NA,2,"Development work on field in the middle of nowhere",1,9,8,8,9,8,10,7,5,1
1,25,NA,2,"Development work on field in the middle of nowhere",1,9,NA,8,7,9,3,7,5,NA
1,25,NA,2,"Development work on field in the middle of nowhere",0,5,NA,5,8,5,NA,4,5,1
1,25,NA,2,"Development work on field in the middle of nowhere",0,3,9,8,9,NA,9,5,5,2
1,25,NA,2,"Development work on field in the middle of nowhere",1,10,8,10,9,9,5,9,5,2
1,25,NA,2,"Development work on field in the middle of nowhere",1,7,5,7,7,NA,NA,6,4,2
1,25,NA,2,"Development work on field in the middle of nowhere",1,6,9,NA,9,NA,NA,7,6,2
1,25,NA,2,"Development work on field in the middle of nowhere",1,7,5,7,7,NA,NA,6,4,2
1,25,NA,2,"Development work on field in the middle of nowhere",1,8,3,8,8,4,1,6,6,1
1,28,NA,5,"Private Equity",0,5,8,7,6,6,8,5,6,2
1,28,NA,5,"Private Equity",0,5,9,8,7,8,8,5,7,2
1,28,NA,5,"Private Equity",1,7,8,7,7,8,7,6,7,2
1,28,NA,5,"Private Equity",0,5,7,7,6,6,6,5,6,2
1,28,NA,5,"Private Equity",0,5,8,7,7,5,5,6,7,2
1,28,NA,5,"Private Equity",1,8,8,9,8,8,6,7,6,2
1,28,NA,5,"Private Equity",1,7,8,7,7,8,7,6,7,2
1,28,NA,5,"Private Equity",1,8,8,8,8,8,5,7,7,2
1,28,NA,5,"Private Equity",0,5,7,7,7,8,5,6,5,2
1,28,NA,5,"Private Equity",0,5,7,7,6,6,6,5,6,2
1,24,97972,1,"Investment Management",0,3,8,8,4,6,3,4,5,2
1,24,97972,1,"Investment Management",0,4,8,7,6,4,5,6,9,2
1,24,97972,1,"Investment Management",0,7,8,9,3,9,3,5,2,2
1,24,97972,1,"Investment Management",0,6,8,6,7,9,4,6,8,2
1,24,97972,1,"Investment Management",0,4,7,6,6,6,4,5,4,2
1,24,97972,1,"Investment Management",1,7,7,8,8,6,4,7,9,2
1,24,97972,1,"Investment Management",1,7,7,8,8,6,4,7,7,2
1,24,97972,1,"Investment Management",0,7,7,6,5,6,3,3,2,2
1,24,97972,1,"Investment Management",0,3,8,7,6,7,3,5,4,2
1,24,97972,1,"Investment Management",0,5,7,6,5,5,6,6,6,2
1,25,35960,1,"lawyer",0,3,9,7,5,6,6,7,6,2
1,25,35960,1,"lawyer",1,5,8,8,6,8,9,8,8,1
1,25,35960,1,"lawyer",0,6,9,9,3,9,6,5,7,2
1,25,35960,1,"lawyer",0,6,8,8,6,8,7,8,7,2
1,25,35960,1,"lawyer",0,3,9,9,6,10,9,8,8,2
1,25,35960,1,"lawyer",1,9,9,9,8,8,8,9,6,2
1,25,35960,1,"lawyer",1,7,8,8,6,7,8,8,7,2
1,25,35960,1,"lawyer",1,8,10,8,6,9,9,8,7,2
1,25,35960,1,"lawyer",0,3,9,7,6,8,6,8,8,2
1,25,35960,1,"lawyer",0,6,8,7,7,6,6,7,6,2
0,24,65708,3,"Psychologist",1,7,8,10,8,10,7,7,5,2
0,24,65708,3,"Psychologist",1,9,9,9,9,9,7,8,6,2
0,24,65708,3,"Psychologist",0,4,8,8,6,8,5,5,5,2
0,24,65708,3,"Psychologist",1,8,8,10,7,10,9,6,5,2
0,24,65708,3,"Psychologist",1,8,9,10,7,10,7,6,4,2
0,24,65708,3,"Psychologist",1,8,9,8,7,8,6,6,6,2
0,24,65708,3,"Psychologist",0,6,10,10,9,10,7,7,7,2
0,24,65708,3,"Psychologist",1,8,10,10,8,10,7,8,7,2
0,24,65708,3,"Psychologist",0,3,10,9,6,8,5,5,5,2
0,24,65708,3,"Psychologist",0,6,10,10,7,10,6,6,6,2
0,24,65708,3,"Psychologist",1,7,9,10,8,9,9,7,7,2
0,24,65708,3,"Psychologist",0,7,10,10,8,9,6,7,6,2
0,24,65708,3,"Psychologist",1,10,8,8,8,8,7,7,6,2
0,24,65708,3,"Psychologist",1,10,8,7,7,9,6,7,5,2
0,24,65708,3,"Psychologist",0,7,10,10,6,10,5,6,4,2
0,24,65708,3,"Psychologist",1,8,9,8,6,7,7,7,6,2
0,24,65708,3,"Psychologist",0,6,10,9,8,8,6,5,5,2
0,24,65708,3,"Psychologist",1,8,10,9,8,8,7,7,7,2
0,24,65708,3,"Psychologist",0,5,10,9,6,7,6,5,7,2
0,24,65708,3,"Psychologist",0,6,7,9,7,8,6,7,5,2
